hospital_id,name,contract,is24,isBeautyParlor,isHotel,isStore,hasParkingLot,businessHours,latitude,longitude,address,subject,species
126,프란다스동물병원 가좌점,02-309-8275,0,1,0,0,1,평일 09:30~20:00,37.57549589,126.9161178,서울특별시 서대문구 거북골로 120 DMC센트레빌상가 205동,"피부과,이비인후과,질병질환치료,예방접종,건강검진,노령견","개,고양이"
127,성신동물병원,02-927-7517,0,1,0,1,0,매일 10:00~20:00 / 일요일 14:00~18:00,37.59451804,127.0163253,서울특별시 성북구 아리랑로 18 1층 101호 (동선동5가),,
128,세인트동물병원,02-2695-0072,0,1,0,1,1,"평일,토요일 10:00~20:00 / 일,공휴일 10:00~18:00",37.53117855,126.8473958,서울특별시 강서구 강서로 36,"예방접종,외이염,피부과,외과수술,심장병,슬개골탈구,정형외과,내외과진료,특수동물,내시경,수술전문","개,고양이,특수동물"
129,현대종합동물병원,02-3491-8000,0,0,1,0,0,매일 00:00~24:00,37.66431622,127.0423122,서울특별시 도봉구 도봉로 669,,
130,24시샤인동물메디컬센터,02-2088-7775,1,0,0,0,1,매일 00:00~24:00,37.50685019,127.106151,서울특별시 송파구 송파대로 450,"내과,외과,영상의학과,종합검진,줄기세포센터,간/담낭 특화",
131,애드펫동물병원,02-2068-2277,0,0,0,0,1,평일 09:00~19:30/토 09:00~17:00,37.52209338,126.8844551,서울특별시 영등포구 선유서로 67 신동아하이팰리스,,
132,송파스마일동물병원,02-448-7588,0,1,0,1,1,매일 09:00-21:30 (24시간 입원관리),37.48413186,127.1239129,서울특별시 송파구 새말로5길 17 (문정동),"중성화,비뇨기과,치과,일반외과,종양,안과,정형외과,성대,내시경,건강검진,내과","개,고양이"
133,굿파파 24시 반려동물건강검진센터,02-593-8275,1,1,1,1,1,매일 00:00~24:00,37.48484607,126.9796516,서울특별시 동작구 사당로 289 사당의원 1층 및 2층 (사당동),"피부과,내과,종양,호르몬,내시경,신경외과,정형외과,일반외과,치과,안과,산과",
134,올리브동물병원,02-2135-5866,0,1,1,1,1,"평일,토요일 10:00-20:00 / 일요일 10:00-18:00",37.50379925,126.8628336,서울특별시 구로구 중앙로 64 고척프라자 1층(고척동),"중성화,건강검진,노령견전문,신장/심장 진환 전문","개,고양이"
135,퍼스트동물병원,02-911-7582,0,1,0,1,1,"평일 10:00~20:00 / 토,공휴일 10:00~16:00",37.62128579,127.051719,"서울특별시 성북구 한천로 713 래미안장위퍼스트하이 515동 상가 206,207호","예방접종,중성화,스케일링,내시경,노령견/노령묘,수술전문",
136,라온동물병원,02-792-7585,0,1,1,0,0,평일 10:00~18:30/토 10:00~16:00,37.53964364,126.9895597,서울특별시 용산구 회나무로13길 6,"중성화전문,노령동물 전문","개,고양이"
137,뉴월드동물병원,02-2212-5233,0,1,1,1,0,매일 10:00~20:00,37.56962402,127.0645252,서울특별시 동대문구 한천로 94 유성빌딩 1층 (장안동),"특수동물 및 수술전문,피부 및 알러지,심장질환,백내장,녹내장,안내염,한방침치료",
138,참동물병원,02-952-0089,0,1,0,1,0,"평일 10:00~20:00/토,공휴일 10:00~18:00",37.66506609,127.0580236,서울특별시 노원구 동일로 1530,,
139,푸른동물병원,02-861-0075,0,0,0,1,0,평일 10:00~20:00/토 10:00~18:00/공휴일 10:00~17:00,37.48858298,126.8843154,서울특별시 구로구 구로동로 111-1 1층,"중성화 및 각종수술,노령견,노령묘,심장사상충",
140,서울종합동물병원방배,02-6925-2225,0,1,1,0,1,평일 10:00-18:00 / 토요일 10:00-17:00,37.48494507,126.9940497,서울특별시 서초구 방배로19길 19 1층 (방배동),"동물검역대행,동물정자은행,불임클리닉,청력검사,등록대행,특수동물","개,고양이,특수동물(새,토끼,고슴도치,파충류)"
141,서울숲동물병원,02-466-2475,0,1,0,0,0,"평일 09:30~20:00 / 주말,공휴일 09:30~18:00",37.53907198,127.0531805,서울특별시 성동구 뚝섬로 386 (성수동2가),,
142,반포자이동물병원,02-3476-3535,0,0,0,0,1,"평일 10:00~19:00 / 토,공휴일 10:00~18:00",37.50663163,127.0139537,서울특별시 서초구 사평대로45길 10-25 반포자이주구중심상가2동 (반포동),"건강검진,중성화,외과,내과,피부과,치과,비뇨기과",
143,이수동물병원,02-592-8875,1,0,0,1,1,평일 10:00~20:00 / 토요일 10:00~18:00,37.48769428,126.9755418,서울특별시 동작구 사당로23나길 30 대지보습학원(사당동1층),"내과,외과,피부과,예방의학,치과,훈련/행동학,마취/수술,안과",
144,도담도담동물병원,02-943-7582,0,0,0,1,1,"평일 09:30~21:00 / 주말,공휴일 10:00~18:30",37.60182774,127.0404635,서울특별시 성북구 화랑로 76,"중성화,사상충,내과",
145,센트럴동물병원,02-3428-0045,0,1,0,1,1,"평일: 10:00-20:00 / 토,공휴일 10:00-17:00",37.55744052,127.1696789,서울특별시 강동구 고덕로 399 메가스퀘어동 2층 225호 (고덕동 고덕센트럴푸르지오),"내과,외과 수술전문",
146,하트온동물병원,02-2644-5975,0,0,0,1,1,"평일 11:00~20:00 / 토,공휴일 11:00~17:00",37.53202636,126.8617917,서울특별시 강서구 곰달래로 260 피앤와이빌딩 1층 3호,,"개,고양이"
147,강북우리동물의료센터,02-999-7582,0,1,0,1,1,"평일,토 09:30~20:00/일,공휴일 09:30~18:00",37.65685969,127.0400051,서울특별시 도봉구 도봉로 586,"치과,임상병리과,일반외과,영상진단과,정형외과,내분비내과,건강검진",
148,웰니스동물병원,02-949-0975,0,0,0,1,1,"평일,토요일 10:00-20:00",37.62650936,127.0619798,서울특별시 노원구 마들로3길 15 월계이마트 2층 (월계동),"중성화,건강검진","개(노령견 전문),고양이"
149,김태화종합동물병원,02-486-4252,0,0,0,0,0,평일 10:00-19:00 / 토요일 10:00-17:00,37.53399357,127.143234,서울특별시 강동구 천호대로 1186,,
150,24시페토피아동물병원,02-414-0075,1,0,1,1,1,매일 09:30-22:00 / 야간(응급) 22:00-09:30,37.50814217,127.1166285,서울특별시 송파구 오금로 203 남양빌딩,"중성화,슬개골탈구,골절,피부과,자궁축농증,비뇨기과,하부요로계증,건강검진",
151,반려동물의료센터 다울,02-3473-0911,0,1,0,1,1,매일 09:30~22:00,37.48076288,126.9946096,서울특별시 서초구 효령로 95 우성빌딩 1층 (방배동),"건강검진,수술전문,심장진료,노령견 관리",
152,면목동물병원,02-437-7579,0,0,0,0,0,매일 09:30~20:00/공휴일 10:00~19:00,37.58119574,127.084911,서울특별시 중랑구 사가정로 363,"각종 질병치료,노령기 예방의학",
153,한사랑동물병원,02-743-7582,0,0,0,0,0,평일 09:00~19:00 / 토 09:00~18:00 / 일 10:00~12:00(예약진료),37.59035211,127.0038422,서울특별시 성북구 성북로 27 동방빌딩(성북동1가),,
154,아이엠동물병원,02-338-2475,1,1,1,1,1,매일 09:30-21:00,37.55080217,126.9167159,서울특별시 마포구 양화로 72 효성해링턴타워 101동 1층 121호 (서교동),"슬개골탈구,골절,결석,자궁축농증,제왕절개,최소침습 중성화,치과,안과","개,고양이,특수동물"
155,용마동물병원,02-446-2349,0,0,0,0,0,,37.5595406,127.0878605,서울특별시 광진구 용마산로 66,,
156,봉식동물병원,02-983-7000,0,0,0,0,0,,37.62584692,127.0184772,서울특별시 강북구 삼양로 252 (미아동),,
157,마리동물병원,02-323-7582,0,1,0,0,1,평일 10:30-19:30 / 토요일 10:30-18:00 / 공휴일 11:00-18:00,37.55799235,126.9281592,서울특별시 마포구 신촌로 16 (동교동),"안과,치과,외과",
158,압구정동물병원,02-547-7588,0,1,1,1,1,"평일 10:00~19:00/일,공휴일 12:00~17:00",37.52869814,127.0325483,서울특별시 강남구 압구정로 226 1층 103호,"중성화,스케일링,외과수술,건강검진,혈액검사",
159,현림종합동물병원,02-2642-8886,0,1,1,1,0,,37.54403832,126.862421,서울특별시 양천구 등촌로 160,,
160,서래동물병원,,0,0,0,0,0,,37.49835679,126.9985102,서울특별시 서초구 서래로 38,,
161,GD동물병원,02-429-8822,0,1,1,0,0,매일 10:00~19:30,37.54824448,127.1731057,서울특별시 강동구 상일로 13,,
162,애플동물병원,02-455-0077,0,1,0,0,0,월~토 10:00~22:00/일 10:00~18:00,37.55311236,127.0884497,서울특별시 광진구 천호대로 644,,
163,24시 로운동물의료센터,02-6953-7576,1,0,0,1,1,매일 09:30-09:00 (24시간 진료) / 매일 22:00-09:00 (야간응급진료),37.54962224,126.8634105,서울특별시 강서구 등촌로 223 2층,"내과심화,정형외과,일반외과,수술특화,안과,치과","개,고양이"
164,우장동물병원,02-2602-7582,0,1,0,1,0,"평일,토요일 09:30~20:00",37.5411467,126.8376278,서울특별시 강서구 화곡로 143,"내과,외과,안과,치과,피부과","개,고양이"
165,스마일동물병원,02-2667-5666,0,0,0,0,0,"평일 10:00~21:00/토,공휴일 10:00~19:00",37.55259095,126.8261973,서울특별시 강서구 수명로 74 (내발산동 발산시티타워),"내과,외과,안과,치과,피부과","개,고양이"
166,서초힐스동물병원,02-574-7582,0,0,0,1,0,평일 10:00-19:00 / 토요일 10:00-17:00,37.46115288,127.0256508,서울특별시 서초구 태봉로2길 30 서초네이처힐6단지 상가 104호(우면동),"중성화,예방접종,강아지건강검진",
167,VIP동물의료센터 성북점,02-953-0075,1,0,0,1,1,매일 주간진료 10:00-19:00 / 야간진료 19:00-22:00 / 응급진료 22:00-09:00 (일요일 제외),37.59229647,127.0134126,"서울특별시 성북구 동소문로 73 시티플레이스 2F,1F,1B","심장내과,종양학,피부과,응급의학과,영상의학과,정형외과,신경외과,치과","개,고양이"
168,이윤세동물병원,02-2282-7503,0,0,0,1,1,"평일,토요일 10:00~21:00 / 일요일 10:00~18:00",37.5562491,127.0275281,서울특별시 성동구 행당로 76 생활편의시설 (행당동),"중성화,유선종양,방광결석,슬개골탈구수술",
169,나무동물병원,02-813-4567,0,1,0,1,1,"평일 10:00~19:00 / 토,공휴일 10:00~16:00(예약진료)",37.50659905,126.9665166,서울특별시 동작구 흑석한강로 2 1층 105호 (흑석동),,
170,엘'S동물병원,02-595-7582,0,1,1,0,0,,37.49463598,126.981966,"서울특별시 동작구 동작대로39길 22 이수힐스테이트 상가동 209동 1층 116,117호","노령견정기건강검진,애견구강검진,애견정형외과",
171,신길 온동물병원,02-848-7975,0,1,0,0,1,"평일 10:00~21:00/주말,공휴일 10:00~19:00",37.50041961,126.9115445,서울특별시 영등포구 신풍로 77 상가동 C119호 (신길동 래미안에스티움),,"개,고양이"
172,고척 원 동물의료센터,02-856-7582,0,1,0,1,1,"평일,토요일 10:00-20:00 / 일요일 10:00-17:00",37.49795843,126.8643477,서울특별시 구로구 경인로 403 A동 2층,"건강검진,중성화,치과,슬개골탈구수술","개,고양이"
173,펫가든동물병원,02-400-0075,0,0,0,0,0,,37.49176204,127.1178428,"서울특별시 송파구 중대로 80,롯데마트지하1층",,
174,디아크동물병원,02-960-7501,0,1,0,1,0,,37.58595216,127.0435463,서울특별시 동대문구 홍릉로 64-1 (청량리동),,
175,중앙동물메디컬센터,02-512-3331,1,1,0,1,1,"일반진료 평일,토 10:00~21:30/일,공휴일 10:30~21:30 /응급진료 09:30~10:30",37.50987124,127.0414269,서울특별시 강남구 영동대로 630 1~4층,"내과,외과,안과,산과,피부과,영상진단과","개,고양이"
176,삼성동물병원,02-980-2340,0,1,0,1,0,"평일 10:00~19:00/토,공휴일 10:00~18:00/일 15:00~17:00",37.61569432,127.021139,서울특별시 강북구 삼양로19길 25 삼성래미안트리베라1차아파트 110동 상가,,
177,펫동물병원,02-3275-0079,0,0,0,0,0,평일 10:00~19:00/토 10:00~18:00,37.53959111,126.9610872,서울특별시 용산구 백범로 285,"정형외과,일반외과,치과,비뇨기과,내과,안과,피부과,산과",
178,신정동물병원,02-2697-7576,0,0,0,0,0,평일 10:00-20:00 / 토요일 10:00-19:00,37.52527699,126.8594503,서울특별시 양천구 오목로 198-1,,
179,24시 신도림S동물의료센터,02-6949-3575,0,1,0,1,1,매일 10:00-22:00 (일반진료) / 매일 22:00-10:00 (야간진료),37.50688385,126.8840367,서울특별시 구로구 경인로 619-3 201호 (신도림동 신도림3차푸르지오아파트),"안과,내과,치과,비뇨기과,정형외과,일반외과,종양외과,건강검진","개,고양이"
180,동물병원알루,02-402-3270,0,1,0,1,1,매일 09:30-21:30 / 일요일 09:30-19:00,37.48231776,127.12211,서울특별시 송파구 법원로4길 6 문정아이파크 128-9호 (문정동),"외과,내과,복강경,건강검진","개,고양이"
181,다나은동물병원,02-2672-7582,0,1,0,1,1,"평일 10:00-20:00 / 토요일,공휴일 10:00-19:00 / 일요일 10:00-17:00 (예약진료)",37.50616331,126.8771648,서울특별시 구로구 신도림로7 110호(금강리빙스텔 1층),,"개,고양이"
182,봉천현대동물병원,02-878-9978,0,0,0,1,0,평일 10:00~21:00/토 10:00~18:00,37.47945986,126.9557052,서울특별시 관악구 봉천로 520 3층 (봉천동),,
183,M동물의료센터,02-588-7511,0,1,1,1,1,평일 10:00-20:30 / 주말 10:00-18:00,37.48812168,127.014931,서울특별시 서초구 서초중앙로 72 1층,행동치료,
184,한남동물병원,02-793-9230,0,0,0,0,1,,37.53242382,127.0052984,서울특별시 용산구 대사관로24길 28,,
185,푸른종합동물병원,02-962-3344,0,0,0,0,0,,37.58459156,127.0440641,서울특별시 동대문구 홍릉로 48-1 1층,,
186,호담동물병원,02-915-5301,0,0,0,1,0,"평일 10:00~20:00 / 토,공휴일 10:00~19:00",37.60678649,127.0285332,서울특별시 성북구 동소문로 302 숭인회관,,
187,굿모닝 동물병원,02-548-5466,0,0,0,1,1,평일 10:00~19:00/토 10:00~15:00,37.51817523,127.0451756,서울특별시 강남구 학동로 413 (청담동 청담빌딩),"접종,진료,수술",
188,더편한동물병원,02-982-7975,0,1,0,0,1,평일 10:00~21:00 / 토요일 10:00-19:00,37.61198667,127.028784,서울특별시 성북구 숭인로 50 상가동 2203호 (길음동 래미안길음센터피스),"내과,외과","개,고양이"
189,신세계동물병원,02-537-7412,0,0,0,0,0,"평일 09:30~20:00 / 토,공휴일 09:30~17:00 (예약진료)",37.50439895,127.0008092,서울특별시 서초구 반포대로 287 래미안중심상가 1층 143호,,
190,강아지군대가는날,02-2060-4220,0,1,0,1,0,,37.4986545,126.8546093,서울특별시 구로구 경인로35길 32,,
191,효창동물병원,02-711-4527,0,0,0,0,0,"평일,토 10:00~19:00",37.53932657,126.9618907,서울특별시 용산구 백범로 293,,
192,서울동물병원,02-2038-8253,0,1,0,1,1,월~토 10:00~20:30 / 일요일 10:00~16:00,37.55453516,127.0870695,서울특별시 광진구 천호대로 623-1,"내과,외과,정형외과,안과,치과,건강검진","개,고양이"
193,유케어종합동물병원,02-3280-8275,0,1,0,1,1,매일 10:00 ~ 20:00,37.5049722,126.942446,서울특별시 동작구 상도로 214 성은빌딩 1층 (상도동),"진료,외과수술","개,고양이"
194,수동물병원,02-534-9773,0,0,0,0,0,평일 10:00-20:00,37.49250282,126.9864771,서울특별시 서초구 방배중앙로 149,"피부과,내과,외과,영상의학과,안과,치과","개,고양이"
195,로엘동물병원,02-457-8575,0,0,0,1,0,평일 09:30~21:00/일 11:30~20:00,37.53208274,127.0788072,서울특별시 광진구 뚝섬로 622-1,,
196,이리온 양재점,02-577-6125,0,0,0,1,1,매일 10:00~21:00,37.46246735,127.0369479,서울특별시 서초구 매헌로 16 이마트 양재점 지하1층 이리온 양재점,"중성화,슬개골탈구수술",
197,대학로동물병원,02-3672-8440,0,0,0,0,0,평일 10:00~20:00/토 10:00~19:00,37.58464519,127.0001833,서울특별시 종로구 창경궁로 261,,
198,봄빛동물병원,02-400-7582,0,1,0,0,0,,37.49209473,127.1260112,서울특별시 송파구 송이로 171,,
199,쿨독 동물병원,02-408-5400,0,1,0,0,0,평일 09:30~19:30/토 09:30~18:30,37.4970662,127.1191621,서울특별시 송파구 중대로9길 48 지하1층,,"개,고양이"
200,석동물병원,02-475-7501,0,1,0,1,1,"평일 09:30~20:00/ 토,공휴일 09:30~18:00",37.5247176,127.1294789,서울특별시 강동구 성안로 16 경도빌딩 1층 (성내동),"안과,내과,정형외과,피부과,노령성질환","개,고양이"
201,커비동물병원,02-545-8952,0,1,0,1,1,평일 10:30-18:30,37.50896898,127.0266958,서울특별시 강남구 강남대로122길 47 보령빌딩 1층 104호 (논현동),"재활치료,피부과,이비인후과,내과",
202,금란종합동물병원,02-492-7582,0,0,0,0,1,평일 10:00~20:00,37.59844643,127.100593,서울특별시 중랑구 용마산로 532,,
203,스킨앤이어동물병원,02-417-3021,0,0,0,0,1,평일 09:30~18:30 / 토요일 09:00~15:00,37.5085531,127.1046231,서울특별시 송파구 위례성대로 102 2층 202호 (방이동 태평양파크빌라트),"피부과,이비인후과",개
204,한양종합동물병원,02-420-9993,0,1,0,1,1,매일 09:00~21:30,37.50323227,127.1134499,서울특별시 송파구 가락로 162,,
